date,val
1970-08-01,4.85313219555058
1970-09-01,4.97096544638905
1970-10-01,5.06882695979727
1970-11-01,5.05950681566315
1970-12-01,5.23592382963036
1971-01-01,5.37306309331807
1971-02-01,5.48091047544141
1971-03-01,5.5840977854977
1971-04-01,5.5594659760004
1971-05-01,5.46093873801116
1971-06-01,5.45161859387705
1971-07-01,5.54948010728527
1971-08-01,5.59874372627988
1971-09-01,5.69194516762105
1971-10-01,5.64734162069349
1971-11-01,5.65732748940862
1971-12-01,5.71125118047029
1972-01-01,5.79979254974439
1972-02-01,5.98552970784571
1972-03-01,6.1526265776788
1972-04-01,6.19190432795829
1972-05-01,6.2165361374556
1972-06-01,6.25048809108702
1972-07-01,6.31905772293088
1972-08-01,6.4169192363391
1972-09-01,6.42224503298716
1972-10-01,6.34834960449524
1972-11-01,6.23118207823778
1972-12-01,6.23584215030484
1973-01-01,6.25514816315408
1973-02-01,6.27511990058433
1973-03-01,6.28510576929945
1973-04-01,6.31905772293088
1973-05-01,6.35367540114331
1973-06-01,6.33902946036112
1973-07-01,6.37298141399255
1973-08-01,6.43689097376935
1973-09-01,6.49081466483102
1973-10-01,6.50080053354614
1973-11-01,6.57869030952412
1973-12-01,6.76509319220644
1974-01-01,7.05468338494506
1974-02-01,7.4268234257287
1974-03-01,7.70642774975219
1974-04-01,7.84889281008797
1974-05-01,7.88817056036746
1974-06-01,7.82892107265772
1974-07-01,8.00067801455787
1974-08-01,8.25099045701699
1974-09-01,8.3881297207047
1974-10-01,8.30957422014572
1974-11-01,8.42208167433613
1974-12-01,8.55456086595678
1975-01-01,8.84947685534346
1975-02-01,9.00925075478546
1975-03-01,9.17901052294258
1975-04-01,9.46860071568119
1975-05-01,9.80812025199543
1975-06-01,9.93793654529205
1975-07-01,10.1183479067453
1975-08-01,10.338037018478
1975-09-01,10.6975282922225
1975-10-01,10.8473163229494
1975-11-01,10.7674293732284
1975-12-01,10.817358716804
1976-01-01,10.8872597978099
1976-02-01,11.0070902223914
1976-03-01,11.1968217279788
1976-04-01,11.3166521525603
1976-05-01,11.3865532335661
1976-06-01,11.4963977894325
1976-07-01,11.7160869011652
1976-08-01,11.8359173257467
1976-09-01,11.9257901441829
1976-10-01,11.7959738508862
1976-11-01,11.7859879821711
1976-12-01,11.855889063177
1977-01-01,11.9457618816131
1977-02-01,12.2253662056366
1977-03-01,12.3951259737937
1977-04-01,12.4051118425088
1977-05-01,12.5349281358055
1977-06-01,12.654758560387
1977-07-01,12.81519818441
1977-08-01,12.9849579525671
1977-09-01,13.0249014274276
1977-10-01,12.9849579525671
1977-11-01,13.0348872961427
1977-12-01,13.1547177207242
1978-01-01,13.5341807318989
1978-02-01,13.8137850559224
1978-03-01,13.9935306927947
1978-04-01,13.9735589553644
1978-05-01,14.1133611173762
1978-06-01,14.502809997266
1978-07-01,14.7125132402836
1978-08-01,14.742470846429
1978-09-01,15.0420469078828
1978-10-01,15.1718632011794
1978-11-01,15.2517501509004
1978-12-01,15.3116653631911
1979-01-01,15.4414816564877
1979-02-01,15.9813842916855
1979-03-01,16.2709744844241
1979-04-01,16.6704092330291
1979-05-01,17.1896744062156
1979-06-01,17.3494483056576
1979-07-01,17.4293352553786
1979-08-01,17.4892504676693
1979-09-01,17.7289113168323
1979-10-01,17.8487417414138
1979-11-01,18.1183601967222
1979-12-01,18.5584041447687
1980-01-01,19.3625994386267
1980-02-01,20.2020781352782
1980-03-01,20.9536811872365
1980-04-01,21.1081292900305
1980-05-01,21.7711909727148
1980-06-01,22.0368150805371
1980-07-01,22.2138978190853
1980-08-01,22.589366482774
1980-09-01,23.0094386933902
1980-10-01,23.6505314649012
1980-11-01,23.7830106565219
1980-12-01,24.5346137084802
1981-01-01,24.9320512833422
1981-02-01,25.1311029330637
1981-03-01,25.6177476017808
1981-04-01,25.8387681626755
1981-05-01,26.4132884760857
1981-06-01,27.1422568922898
1981-07-01,27.4078810001121
1981-08-01,27.6954740191077
1981-09-01,28.0489737716231
1981-10-01,27.9824013135223
1981-11-01,27.7394118414542
1981-12-01,27.8938599442482
1982-01-01,28.0270048604498
1982-02-01,28.1594840520705
1982-03-01,28.4244424353118
1982-04-01,28.4690459822394
1982-05-01,28.6900665431341
1982-06-01,28.8664835571013
1982-07-01,28.9330560152022
1982-08-01,29.0215973844762
1982-09-01,29.1540765760969
1982-10-01,29.0875041179961
1982-11-01,28.9110871040289
1982-12-01,29.242617945371
1983-01-01,29.4636385062658
1983-02-01,29.6620244314062
1983-03-01,29.7725347118536
1983-04-01,29.6846590671605
1983-05-01,29.7725347118536
1983-06-01,29.7505658006804
1983-07-01,29.7505658006804
1983-08-01,29.7725347118536
1983-09-01,29.8171382587812
1983-10-01,29.7951693476079
1983-11-01,29.7285968895071
1983-12-01,29.8171382587812
1984-01-01,29.9935552727484
1984-02-01,30.2591793805707
1984-03-01,30.3696896610181
1984-04-01,30.4582310302922
1984-05-01,30.4136274833646
1984-06-01,30.2591793805707
1984-07-01,30.2591793805707
1984-08-01,30.4136274833646
1984-09-01,30.767792960461
1984-10-01,30.6126791330861
1984-11-01,30.5467723995663
1984-12-01,30.5467723995663
1985-01-01,30.6266593492873
1985-02-01,30.844351287277
1985-03-01,30.8756403425844
1985-04-01,30.9069293978918
1985-05-01,31.1252870604625
1985-06-01,31.1559103911889
1985-07-01,31.1559103911889
1985-08-01,31.2184885018037
1985-09-01,31.561336661023
1985-10-01,31.6545381023641
1985-11-01,31.2810666124185
1985-12-01,31.4674694951008
1986-01-01,31.7484052682863
1986-02-01,31.9348081509686
1986-03-01,31.9973862615834
1986-04-01,31.966097206276
1986-05-01,32.1531658135393
1986-06-01,32.0905877029246
1986-07-01,32.121876758232
1986-08-01,32.0905877029246
1986-09-01,32.2776563101879
1986-10-01,31.966097206276
1986-11-01,31.9041848202422
1986-12-01,31.9041848202422
1987-01-01,32.0286753168908
1987-02-01,32.0905877029246
1987-03-01,32.3402344208027
1987-04-01,32.527303028066
1987-05-01,33.0252650146602
1987-06-01,32.9946416839338
1987-07-01,32.9007745180117
1987-08-01,33.3681131738795
1987-09-01,33.5864708364502
1987-10-01,33.6177598917576
1987-11-01,33.5551817811428
1987-12-01,33.8354518297473
1988-01-01,34.0225204370107
1988-02-01,34.5830605342197
1988-03-01,35.0816882453949
1988-04-01,35.0197758593611
1988-05-01,35.2061787420434
1988-06-01,35.4245364046142
1988-07-01,35.487114515229
1988-08-01,35.6735173979113
1988-09-01,35.7673845638335
1988-10-01,35.6735173979113
1988-11-01,35.9544531710968
1988-12-01,36.2660122750087
1989-01-01,36.3279246610424
1989-02-01,36.452415157691
1989-03-01,36.7020618755691
1989-04-01,36.8578414275251
1989-05-01,37.3251800833929
1989-06-01,37.3870924694267
1989-07-01,37.3564691387003
1989-08-01,37.6367391873048
1989-09-01,37.9795873465241
1989-10-01,38.0727887878652
1989-11-01,38.13536689848
1989-12-01,38.1040778431726
1990-01-01,38.9854971884276
1990-02-01,39.2290115968027
1990-03-01,39.6348689440945
1990-04-01,40.0818391135794
1990-05-01,40.5277551081364
1990-06-01,40.7291025193902
1990-07-01,40.8513868110418
1990-08-01,41.0147839248865
1990-09-01,41.2582983332616
1990-10-01,41.3795284499851
1990-11-01,41.4206412721783
1990-12-01,41.6620473306973
1991-01-01,42.5549334947392
1991-02-01,43.1231337809477
1991-03-01,43.6512754198911
1991-04-01,43.8536770060729
1991-05-01,43.9749071227964
1991-06-01,44.2584801784367
1991-07-01,44.5431074090049
1991-08-01,44.9078519341035
1991-09-01,45.1524205174066
1991-10-01,45.233591986865
1991-11-01,45.4349393981188
1991-12-01,45.5161108675772
1992-01-01,45.8418509203386
1992-02-01,46.1254239759789
1992-03-01,46.612452792729
1992-04-01,46.8960258483692
1992-05-01,47.1806530789375
1992-06-01,47.2628787233239
1992-07-01,47.4642261345777
1992-08-01,47.5453976040361
1992-09-01,47.7077405429528
1992-10-01,47.6666277207596
1992-11-01,47.4231133123845
1992-12-01,47.5453976040361
1993-01-01,47.9101421291347
1993-02-01,48.2348280069681
1993-03-01,48.8430869404418
1993-04-01,49.12771417101
1993-05-01,49.2900571099267
1993-06-01,49.5335715183018
1993-07-01,49.4935128710366
1993-08-01,49.6558558099533
1993-09-01,49.8983160434004
1993-10-01,50.1007176295823
1993-11-01,50.0195461601239
1993-12-01,50.3031192157641
1994-01-01,50.953545146359
1994-02-01,51.5206912576395
1994-03-01,51.9666072521964
1994-04-01,52.0477787216548
1994-05-01,52.088891543848
1994-06-01,52.4536360689466
1994-07-01,52.9006062384315
1994-08-01,53.3064635857233
1994-09-01,53.1430664718786
1994-10-01,52.9817777078899
1994-11-01,53.0629491773482
1994-12-01,53.1040619995414
1995-01-01,53.6016325655719
1995-02-01,53.8209009506022
1995-03-01,54.3680177382501
1995-04-01,54.6969203157957
1995-05-01,54.8065545083109
1995-06-01,54.6431573944661
1995-07-01,54.8065545083109
1995-08-01,55.1354570858564
1995-09-01,55.6288109521747
1995-10-01,55.3557796458148
1995-11-01,55.2450912783716
1995-12-01,55.6288109521747
1996-01-01,56.1759277398226
1996-02-01,56.397304474709
1996-03-01,56.7799699735841
1996-04-01,57.1636896473873
1996-05-01,57.4925922249328
1996-06-01,57.4925922249328
1996-07-01,57.7666777062208
1996-08-01,58.0397090125807
1996-09-01,58.1503973800239
1996-10-01,58.1503973800239
1996-11-01,58.1503973800239
1996-12-01,58.3686115901262
1997-01-01,58.808202535115
1997-02-01,59.1360509377325
1997-03-01,59.3553193227629
1997-04-01,59.6294048040508
1997-05-01,59.6842219003084
1997-06-01,59.7938560928236
1997-07-01,59.9034902853388
1997-08-01,60.3409728804715
1997-09-01,60.6171667116155
1997-10-01,60.6171667116155
1997-11-01,60.6709296329451
1997-12-01,62.2058083281576
1998-01-01,63.6858699271126
1998-02-01,64.7822118522644
1998-03-01,64.6725776597492
1998-04-01,64.8918460447796
1998-05-01,64.562943467234
1998-06-01,64.2888579859461
1998-07-01,64.2888579859461
1998-08-01,64.5070721960484
1998-09-01,64.7822118522644
1998-10-01,65.0004260623667
1998-11-01,64.7822118522644
1998-12-01,64.6725776597492
1999-01-01,64.6177605634916
1999-02-01,64.8918460447796
1999-03-01,65.0004260623667
1999-04-01,65.1648773511395
1999-05-01,65.0552431586243
1999-06-01,64.6725776597492
1999-07-01,64.4522550997908
1999-08-01,65.11111442981
1999-09-01,65.2755657185827
1999-10-01,65.768919584901
1999-11-01,65.6582312174578
1999-12-01,65.5485970249427
2000-01-01,65.8395493050791
2000-02-01,66.040896716333
2000-03-01,66.3729618186626
2000-04-01,66.1062555618708
2000-05-01,65.7731362846132
2000-06-01,66.1062555618708
2000-07-01,66.3729618186626
2000-08-01,66.7050269209922
2000-09-01,67.5705045369054
2000-10-01,67.5040915164394
2000-11-01,67.1045592187158
2000-12-01,67.3702113005795
2001-01-01,68.1039170504888
2001-02-01,68.4359821528185
2001-03-01,69.0358076868679
2001-04-01,69.3014597687316
2001-05-01,69.2350467482657
2001-06-01,69.4342858096634
2001-07-01,69.5671118505953
2001-08-01,69.8338181073871
2001-09-01,69.7674050869211
2001-10-01,69.7674050869211
2001-11-01,69.3689269641256
2001-12-01,69.5017530050574
2002-01-01,69.900231127853
2002-02-01,70.2333504051106
2002-03-01,70.6328827028342
2002-04-01,71.0324150005578
2002-05-01,71.2980670824216
2002-06-01,71.2316540619556
2002-07-01,71.0324150005578
2002-08-01,71.4983603187474
2002-09-01,71.898946791399
2002-10-01,71.6975993801452
2002-11-01,71.7650665755391
2002-12-01,72.0960775029407
2003-01-01,72.5641311709863
2003-02-01,72.9626092937819
2003-03-01,73.828086909695
2003-04-01,73.6952608687631
2003-05-01,73.5624348278313
2003-06-01,73.3621415915055
2003-07-01,73.2967827459676
2003-08-01,73.6288478482972
2003-09-01,74.2950864028126
2003-10-01,74.3604452483504
2003-11-01,74.2276192074186
2003-12-01,74.5617926596043
2004-01-01,75.0277379777938
2004-02-01,75.3598030801234
2004-03-01,76.0914004801767
2004-04-01,76.0914004801767
2004-05-01,76.0260416346388
2004-06-01,76.0260416346388
2004-07-01,76.4919869528283
2004-08-01,77.1561171574876
2004-09-01,77.1561171574876
2004-10-01,77.1561171574876
2004-11-01,76.6912260142261
2004-12-01,76.825106230086
2005-01-01,77.5809496534839
2005-02-01,77.895093782037
2005-03-01,78.3652557999387
2005-04-01,78.444318919541
2005-05-01,78.3652557999387
2005-06-01,78.1291206160598
2005-07-01,78.444318919541
2005-08-01,78.6793999284918
2005-09-01,79.0715530017192
2005-10-01,78.9144809374426
2005-11-01,78.6003368088895
2005-12-01,78.8364719927684
2006-01-01,79.30663401067
2006-02-01,79.4647602498746
2006-03-01,79.9349222677763
2006-04-01,80.0139853873786
2006-05-01,80.1700032767271
2006-06-01,80.0139853873786
2006-07-01,80.3270753410036
2006-08-01,80.7972373589053
2006-09-01,81.0323183678561
2006-10-01,80.6401652946287
2006-11-01,80.2490663963294
2006-12-01,80.4841474052802
2007-01-01,80.6401652946287
2007-02-01,81.1893904321327
2007-03-01,81.6606066249624
2007-04-01,81.9736965785874
2007-05-01,82.0527596981897
2007-06-01,82.0527596981897
2007-07-01,82.3669038267428
2007-08-01,82.4449127714171
2007-09-01,82.9161289642468
2007-10-01,83.0721468535953
2007-11-01,83.0721468535953
2007-12-01,83.3862909821484
2008-01-01,83.7773898804478
2008-02-01,84.0925881839289
2008-03-01,84.8768943303837
2008-04-01,85.3481105232134
2008-05-01,86.0522993751378
2008-06-01,86.6015245126418
2008-07-01,87.229812769748
2008-08-01,87.0727407054714
2008-09-01,87.1518038250737
2008-10-01,87.0727407054714
2008-11-01,86.8376596965206
2008-12-01,86.8376596965206
2009-01-01,86.9167228161229
2009-02-01,87.5439568983011
2009-03-01,88.1711909804793
2009-04-01,88.4052178145021
2009-05-01,88.4052178145021
2009-06-01,88.3272088698278
2009-07-01,88.641352998381
2009-08-01,88.9554971269341
2009-09-01,89.0345602465364
2009-10-01,88.7984250626575
2009-11-01,88.9554971269341
2009-12-01,89.2696412554872
2010-01-01,89.9748842823397
2010-02-01,90.15620236996088
2010-03-01,90.3385746325102
2010-04-01,90.7022649826808
2010-05-01,90.7939782014194
2010-06-01,90.7022649826808
2010-07-01,90.8846372452301
2010-08-01,91.3410949890674
2010-09-01,92.0684756894084
2010-10-01,92.0684756894084
2010-11-01,91.6141262954273
2010-12-01,91.9778166455978
2011-01-01,93.0709960459656
2011-02-01,93.707717702496
2011-03-01,94.0724622275946
2011-04-01,94.1641754463333
2011-05-01,94.3454935339546
2011-06-01,94.5278657965038
2011-07-01,94.983269365413
2011-08-01,95.6210451968716
2011-09-01,95.5293319781329
2011-10-01,95.3480138905116
2011-11-01,95.4386729343223
2011-12-01,95.8023632844928
2012-01-01,96.1850287833679
2012-02-01,96.5497733084665
2012-03-01,96.5771818565953
2012-04-01,96.567694282243
2012-05-01,96.7405789704401
2012-06-01,96.60353622979612
2012-07-01,96.3853220196938
2012-08-01,96.8312380142507
2012-09-01,97.5238309419668
2012-10-01,97.3414586794175
2012-11-01,96.9956893030235
2012-12-01,97.1685739912205
2013-01-01,97.7515327264214
2013-02-01,98.07832695411092
2013-03-01,97.9876679103003
2013-04-01,97.8516793445843
2013-05-01,97.8516793445843
2013-06-01,97.7325575777168
2013-07-01,97.942338388395
2013-08-01,98.289161939717
2013-09-01,98.4799676016906
2013-10-01,98.1795277472018
2013-11-01,98.1605525984973
2013-12-01,98.2796743653647
2014-01-01,98.80781600430808
2014-02-01,99.0713597363157
2014-03-01,99.253731998865
2014-04-01,99.31803666947492
2014-05-01,99.4814337833196
2014-06-01,99.3538786170279
2014-07-01,99.4993547570961
2014-08-01,99.6732936202212
2014-09-01,99.6089889496113
2014-10-01,99.3085490951226
2014-11-01,99.1082558587968
2014-12-01,99.0987682844445
2015-01-01,99.7702777136
2015-02-01,99.7112439176303
2015-03-01,99.7207314919826
2015-04-01,99.7513025648954
2015-05-01,100.030658920824
2015-06-01,100.050688244456
2015-07-01,100.230952157149
2015-08-01,100.371157422577
2015-09-01,100.110776215354
2015-10-01,100.110776215354
2015-11-01,99.9210247283084
2015-12-01,100.220410407869
2016-01-01,100.39118674621
2016-02-01,100.821290116846
2016-03-01,100.560908909623
2016-04-01,100.750660396668
2016-05-01,100.810748367566
2016-06-01,100.790719043934
2016-07-01,100.600967556888
2016-08-01,100.860294589184
2016-09-01,101.461174298161
2016-10-01,101.600325388661
2016-11-01,101.450632548881
2016-12-01,101.561320916324
2017-01-01,102.640796042627
2017-02-01,102.921206573483
2017-03-01,102.850576853305
2017-04-01,102.720913337158
2017-05-01,102.830547529673
2017-06-01,102.611279144642
2017-07-01,102.781001308055
2017-08-01,103.370285092824
2017-09-01,103.49046103462
2017-10-01,103.390314416457
2017-11-01,102.620766718995
2017-12-01,102.990782118733
2018-01-01,103.42088548937
2018-02-01,104.210462510465
2018-03-01,104.10082831795
2018-04-01,104.290579804995
2018-05-01,104.341180201541
2018-06-01,104.130345215935
2018-07-01,103.931106154537
2018-08-01,104.850346691779
2018-09-01,105.650465462155
2018-10-01,105.460713975109
2018-11-01,104.711195601279
2018-12-01,104.350667775893
2019-01-01,104.241033583378
2019-02-01,104.691166277647
2019-03-01,104.490873041321
2019-04-01,104.870376015412
2019-05-01,105.050639928105
2019-06-01,104.880917764692
2019-07-01,104.560448586571
2019-08-01,104.811342219442
2019-09-01,105.200332767886
2019-10-01,105.460713975109
2019-11-01,104.870376015412
2019-12-01,105.121269648283
2020-01-01,105.512368546583
2020-02-01,105.586160791545
2020-03-01,105.354242307378
2020-04-01,104.890405339045
2020-05-01,104.827154843363
2020-06-01,105.111782073931
2020-07-01,105.027448079689
2020-08-01,105.617786039386
2020-09-01,106.197582249803
2020-10-01,105.607244290105
2020-11-01,105.512368546583
2020-12-01,105.76537052931
2021-01-01,106.513834728212
2021-02-01,107.083089189348
2021-03-01,107.357174670636
2021-04-01,107.504759160561
2021-05-01,107.578551405523
2021-06-01,107.578551405523
2021-07-01,107.799928140409
2021-08-01,108.316473855144
2021-09-01,108.759227324917
2021-10-01,108.948978811962
2021-11-01,109.497149774538
2021-12-01,109.676359512304
2022-01-01,110.361573215523
2022-02-01,111.004619921622
2022-03-01,111.805792866925
2022-04-01,112.63859106007
2022-05-01,113.387055258971
2022-06-01,114.082810711471
2022-07-01,114.630981674047
2022-08-01,114.504480682684
2022-09-01,114.831274910373
2022-10-01,115.126443890222
2022-11-01,115.010484648138
2022-12-01,115.200236135184
2023-01-01,116.064659576169
2023-02-01,116.359828556018
2023-03-01,116.549580043063
2023-04-01,116.80258202579
2023-05-01,117.15045975204
2023-06-01,117.13991800276
2023-07-01,117.224251997003
2023-08-01,118.415469665677
2023-09-01,119.111225118177
2023-10-01,119.511811590829
2023-11-01,118.84768138617
